"","port_inst_dat.REGION","port_inst_dat.COSTT4_A","value","fact_tuition"
"2059",2,33888,268.144588284192,"$20,000-$35,400"
"2060",2,70999,83.209332789758,"$66,200-$81,530"
"2061",2,12411,1865.36618639566,"$4,600-$20,000"
"2064",2,58042,2439.41734989255,"50,800-$65,000"
"2065",2,77047,1133.57170471958,"$66,200-$81,530"
"2067",2,12842,195.047163515205,"$4,600-$20,000"
"2068",2,31817,1009.21357184627,"$20,000-$35,400"
"2069",2,51479,475.205937524333,"50,800-$65,000"
"2070",2,13712,1142.06817433277,"$4,600-$20,000"
"2071",2,13054,1579.60541771893,"$4,600-$20,000"
"2072",2,12151,118.592267854255,"$4,600-$20,000"
"2073",2,13795,366.155469933102,"$4,600-$20,000"
"2074",2,14963,132.121126251281,"$4,600-$20,000"
"2075",2,13782,682.053948846341,"$4,600-$20,000"
"2077",2,14724,1515.81274474678,"$4,600-$20,000"
"2078",2,13636,409.256811778224,"$4,600-$20,000"
"2079",2,13895,888.087572823391,"$4,600-$20,000"
"2080",2,14331,452.787218178922,"$4,600-$20,000"
"2081",2,14989,135.170698659788,"$4,600-$20,000"
"2082",2,13682,1478.78037764723,"$4,600-$20,000"
"2083",2,14811,1841.44016776327,"$4,600-$20,000"
"2084",2,13703,1803.34918463034,"$4,600-$20,000"
"2085",2,13761,970.141874270328,"$4,600-$20,000"
"2086",2,13415,2303.80265664138,"$4,600-$20,000"
"2088",2,13567,637.031966234941,"$4,600-$20,000"
"2090",2,37215,1184.70054703187,"$35,400-$50,700"
"2091",2,41533,112.689105170537,"$35,400-$50,700"
"2092",2,24750,499.535786735494,"$20,000-$35,400"
"2093",2,42823,279.059328414639,"$35,400-$50,700"
"2094",2,14407,488.654113019854,"$4,600-$20,000"
"2096",2,49254,1447.84615153322,"$35,400-$50,700"
"2097",2,11426,894.659822537985,"$4,600-$20,000"
"2098",2,17027,682.826743506401,"$4,600-$20,000"
"2099",2,16712,135.924677237049,"$4,600-$20,000"
"2100",2,38920,222.56187231347,"$35,400-$50,700"
"2101",2,70340,342.062280103476,"$66,200-$81,530"
"2102",2,14231,856.056864078957,"$4,600-$20,000"
"2105",2,13930,163.869703261001,"$4,600-$20,000"
"2106",2,74670,599.632711293979,"$66,200-$81,530"
"2107",2,59521,1582.48136763147,"50,800-$65,000"
"2109",2,14530,1620.79365358177,"$4,600-$20,000"
"2110",2,33299,327.77657587105,"$20,000-$35,400"
"2111",2,76415,1071.66890940318,"$66,200-$81,530"
"2112",2,62994,156.406022457906,"50,800-$65,000"
"2113",2,46227,498.651219149132,"$35,400-$50,700"
"2114",2,13683,98.746065292201,"$4,600-$20,000"
"2116",2,54268,1393.17751728865,"50,800-$65,000"
"2118",2,33051,246.163218405649,"$20,000-$35,400"
"2119",2,65274,1772.07122197951,"50,800-$65,000"
"2120",2,16464,1261.68512952782,"$4,600-$20,000"
"2121",2,18505,81.3854937785397,"$4,600-$20,000"
"2122",2,17672,1512.1353777804,"$4,600-$20,000"
"2123",2,70174,866.424731003318,"$66,200-$81,530"
"2124",2,76505,443.191177219582,"$66,200-$81,530"
"2125",2,14775,2354.86691421433,"$4,600-$20,000"
"2126",2,51075,967.901746714155,"50,800-$65,000"
"2127",2,48483,1050.50691161173,"$35,400-$50,700"
"2128",2,49680,1834.45735606188,"$35,400-$50,700"
"2129",2,51591,723.085170006853,"50,800-$65,000"
"2131",2,18055,751.710100607513,"$4,600-$20,000"
"2132",2,28697,112.877702967793,"$20,000-$35,400"
"2133",2,25193,140.714489394167,"$20,000-$35,400"
"2134",2,56460,1513.06836812184,"50,800-$65,000"
"2135",2,71175,877.4011207457,"$66,200-$81,530"
"2136",2,50645,954.313431285972,"$35,400-$50,700"
"2137",2,23229,15.0970983222183,"$20,000-$35,400"
"2139",2,60386,809.225290385049,"50,800-$65,000"
"2140",2,58194,321.903220244948,"50,800-$65,000"
"2141",2,38895,20.9441058491197,"$35,400-$50,700"
"2144",2,29251,548.078482561585,"$20,000-$35,400"
"2145",2,24672,739.038161856453,"$20,000-$35,400"
"2146",2,17850,1154.39691802145,"$4,600-$20,000"
"2147",2,17000,872.633998591442,"$4,600-$20,000"
"2149",2,26618,494.305738996742,"$20,000-$35,400"
"2150",2,18319,1273.31888657389,"$4,600-$20,000"
"2152",2,14536,2323.26393543119,"$4,600-$20,000"
"2153",2,45103,8.72296906014142,"$35,400-$50,700"
"2154",2,24732,420.091857069324,"$20,000-$35,400"
"2155",2,14013,508.280090227299,"$4,600-$20,000"
"2156",2,49158,164.176762271283,"$35,400-$50,700"
"2157",2,37327,71.2104145727947,"$35,400-$50,700"
"2158",2,50145,180.945182014256,"$35,400-$50,700"
"2160",2,12558,1062.58739406387,"$4,600-$20,000"
"2161",2,52115,554.08771748795,"50,800-$65,000"
"2162",2,26975,66.7670384972672,"$20,000-$35,400"
"2163",2,57823,419.039957522987,"50,800-$65,000"
"2170",2,75348,245.273016592081,"$66,200-$81,530"
"2171",2,11918,542.484788512119,"$4,600-$20,000"
"2172",2,47719,1040.33834181948,"$35,400-$50,700"
"2174",2,18527,594.798940367168,"$4,600-$20,000"
"2176",2,51103,1280.31264517111,"50,800-$65,000"
"2177",2,48722,884.219366655052,"$35,400-$50,700"
"2178",2,41924,178.321797981029,"$35,400-$50,700"
"2180",2,13198,1146.94101687884,"$4,600-$20,000"
"2181",2,11553,676.288743036229,"$4,600-$20,000"
"2183",2,60887,1163.34593964313,"50,800-$65,000"
"2184",2,48414,2080.48818376565,"$35,400-$50,700"
"2186",2,22656,891.132274373321,"$20,000-$35,400"
"2187",2,22030,1744.81030765557,"$20,000-$35,400"
"2188",2,69670,1662.32585243474,"$66,200-$81,530"
"2189",2,19450,335.532113778276,"$4,600-$20,000"
"2190",2,15893,244.698210064758,"$4,600-$20,000"
"2191",2,24250,691.911384820111,"$20,000-$35,400"
"2192",2,14100,653.942642040666,"$4,600-$20,000"
"2193",2,18000,175.221370875681,"$4,600-$20,000"
"2194",2,19200,367.144262921986,"$4,600-$20,000"
"2195",2,75824,1370.03629863622,"$66,200-$81,530"
"2196",2,45375,1445.77669801027,"$35,400-$50,700"
"2197",2,66396,616.923829729452,"$66,200-$81,530"
"2198",2,77995,1235.50662498229,"$66,200-$81,530"
"2200",2,16269,129.914955806535,"$4,600-$20,000"
"2202",2,47846,868.663177488132,"$35,400-$50,700"
"2204",2,52697,762.449678568267,"50,800-$65,000"
"2205",2,34472,60.7166731953084,"$20,000-$35,400"
"2206",2,33571,585.671719973082,"$20,000-$35,400"
"2207",2,74641,857.318276091381,"$66,200-$81,530"
"2208",2,49272,503.469128209012,"$35,400-$50,700"
"2209",2,48015,673.344099432577,"$35,400-$50,700"
"2210",2,22182,909.097271368167,"$20,000-$35,400"
"2211",2,74388,1430.94574695982,"$66,200-$81,530"
"2212",2,12037,1534.17598631808,"$4,600-$20,000"
"2214",2,59829,1364.05608281535,"50,800-$65,000"
"2215",2,75141,893.824428832996,"$66,200-$81,530"
"2216",2,36095,166.862879839782,"$35,400-$50,700"
"2219",2,48687,724.679070372497,"$35,400-$50,700"
"2220",2,34306,1057.85010064308,"$20,000-$35,400"
"2221",2,54899,507.863812293175,"50,800-$65,000"
"2222",2,17183,497.850844497256,"$4,600-$20,000"
"2223",2,24734,1853.04433226953,"$20,000-$35,400"
"2224",2,20316,143.672675123364,"$20,000-$35,400"
"2225",2,24768,2105.39584621278,"$20,000-$35,400"
"2226",2,25031,81.6040461164942,"$20,000-$35,400"
"2227",2,15236,84.1659201419614,"$4,600-$20,000"
"2228",2,26314,699.11874427041,"$20,000-$35,400"
"2229",2,26681,610.896501144219,"$20,000-$35,400"
"2230",2,27411,1736.5863036451,"$20,000-$35,400"
"2231",2,26550,23.6569081994889,"$20,000-$35,400"
"2232",2,25860,465.862659268854,"$20,000-$35,400"
"2233",2,29020,1568.6243178276,"$20,000-$35,400"
"2234",2,18402,684.53152561902,"$4,600-$20,000"
"2235",2,22929,152.202488539141,"$20,000-$35,400"
"2236",2,18970,1381.05820289757,"$4,600-$20,000"
"2237",2,25424,1083.24131290198,"$20,000-$35,400"
"2238",2,24184,391.53067088777,"$20,000-$35,400"
"2239",2,26361,795.644388328035,"$20,000-$35,400"
"2240",2,25446,2000.62709419448,"$20,000-$35,400"
"2241",2,25943,72.6840936860398,"$20,000-$35,400"
"2242",2,24314,712.843756795291,"$20,000-$35,400"
"2243",2,23895,1734.92664795349,"$20,000-$35,400"
"2244",2,28021,800.710021666596,"$20,000-$35,400"
"2246",2,15718,21.7914359884747,"$4,600-$20,000"
"2247",2,25919,871.552962186152,"$20,000-$35,400"
"2249",2,18280,82.6353663091209,"$4,600-$20,000"
"2250",2,27369,1565.24005143443,"$20,000-$35,400"
"2252",2,34718,1209.69415486206,"$20,000-$35,400"
"2253",2,74518,45.1949645962387,"$66,200-$81,530"
"2254",2,21495,522.417934629731,"$20,000-$35,400"
"2257",2,17411,345.806620690295,"$4,600-$20,000"
"2258",2,30036,436.763568240183,"$20,000-$35,400"
"2259",2,33552,896.863123532566,"$20,000-$35,400"
"2260",2,24527,105.621898052984,"$20,000-$35,400"
"2262",2,13079,695.483376422545,"$4,600-$20,000"
"2263",2,75653,740.365046492422,"$66,200-$81,530"
"2265",2,24205,690.361776599617,"$20,000-$35,400"
"2266",0,9715,495.846555592741,"$4,600-$20,000"
"2268",2,35368,520.834712891549,"$20,000-$35,400"
"2269",2,77004,466.398034583334,"$66,200-$81,530"
"2270",2,31388,38.371207243356,"$20,000-$35,400"
"2271",2,67606,459.157011799713,"$66,200-$81,530"
"2272",2,60374,781.829371482075,"50,800-$65,000"
"2273",2,74330,1653.3894675384,"$66,200-$81,530"
"2274",2,47171,408.730409074505,"$35,400-$50,700"
"2275",2,29528,224.530702608773,"$20,000-$35,400"
"2276",2,15328,135.519358879611,"$4,600-$20,000"
"2278",2,20504,2682.56585228176,"$20,000-$35,400"
"2279",2,18250,443.022588171548,"$4,600-$20,000"
"2280",2,19500,1997.89292011121,"$4,600-$20,000"
"2281",2,22800,580.295304530075,"$20,000-$35,400"
"2283",2,65898,50.907948738371,"50,800-$65,000"
"2284",2,16096,553.553743310585,"$4,600-$20,000"
"2285",2,21600,1209.51112027996,"$20,000-$35,400"
"2286",5,11639,1069.48225280931,"$4,600-$20,000"
"2287",5,13961,989.451754596514,"$4,600-$20,000"
"2288",5,20133,1259.13803943864,"$20,000-$35,400"
"2289",5,13429,44.0123061641853,"$4,600-$20,000"
"2290",5,45324,1034.38282597768,"$35,400-$50,700"
"2291",5,13754,134.251722246585,"$4,600-$20,000"
"2292",5,31908,287.056943009338,"$20,000-$35,400"
"2293",5,35832,540.387736867124,"$35,400-$50,700"
"2294",5,10946,1155.06402477913,"$4,600-$20,000"
"2295",5,14080,245.738094901536,"$4,600-$20,000"
"2296",5,42808,277.002584940604,"$35,400-$50,700"
"2297",5,12957,426.895530548917,"$4,600-$20,000"
"2298",5,24273,469.015794256599,"$20,000-$35,400"
"2299",5,11536,1233.0315745406,"$4,600-$20,000"
"2300",5,53393,973.655108785635,"50,800-$65,000"
"2301",5,12755,683.552857565592,"$4,600-$20,000"
"2302",5,24145,1080.78594779332,"$20,000-$35,400"
"2303",5,45711,67.2661365029122,"$35,400-$50,700"
"2304",5,16284,301.029817602079,"$4,600-$20,000"
"2305",5,12950,1283.04184606082,"$4,600-$20,000"
"2306",5,11890,2209.45608255136,"$4,600-$20,000"
"2307",5,37547,1325.34793211432,"$35,400-$50,700"
"2308",5,5883,22.1065640844448,"$4,600-$20,000"
"2309",5,14769,217.04346046884,"$4,600-$20,000"
"2310",5,11544,498.363600602825,"$4,600-$20,000"
"2311",5,14341,153.686772068282,"$4,600-$20,000"
"2312",5,73175,220.13437446576,"$66,200-$81,530"
"2313",5,78176,53.3910519540419,"$66,200-$81,530"
"2314",5,11995,728.575507284482,"$4,600-$20,000"
"2315",5,22526,353.069191666058,"$20,000-$35,400"
"2316",5,11077,377.11378990281,"$4,600-$20,000"
"2317",5,13562,366.917537991447,"$4,600-$20,000"
"2318",5,54519,520.0331699736,"50,800-$65,000"
"2319",5,10440,565.173148600158,"$4,600-$20,000"
"2320",5,16603,349.304068187301,"$4,600-$20,000"
"2321",5,10809,1127.39785238491,"$4,600-$20,000"
"2322",5,45023,112.587158176249,"$35,400-$50,700"
"2323",5,14521,107.68064322885,"$4,600-$20,000"
"2324",5,32652,571.529479317725,"$20,000-$35,400"
"2325",5,54171,20.0398156545356,"50,800-$65,000"
"2326",5,15156,201.148237985426,"$4,600-$20,000"
"2327",5,8484,301.544259716633,"$4,600-$20,000"
"2328",5,13560,829.843547770297,"$4,600-$20,000"
"2330",5,56463,248.764823211579,"50,800-$65,000"
"2331",5,11406,1799.46156000696,"$4,600-$20,000"
"2332",5,11850,1650.60659538637,"$4,600-$20,000"
"2333",5,26234,480.996353266646,"$20,000-$35,400"
"2334",5,12726,755.014144303549,"$4,600-$20,000"
"2335",5,44130,1402.24161256282,"$35,400-$50,700"
"2336",5,13149,967.780529392415,"$4,600-$20,000"
"2337",5,53194,953.887338368594,"50,800-$65,000"
"2339",5,28238,305.569106087495,"$20,000-$35,400"
"2340",5,33513,360.107365171236,"$20,000-$35,400"
"2341",5,46391,655.088121584393,"$35,400-$50,700"
"2342",5,11930,1521.54064546037,"$4,600-$20,000"
"2343",5,14032,1466.23946189258,"$4,600-$20,000"
"2344",5,9710,663.600903866573,"$4,600-$20,000"
"2345",5,51227,560.842468926599,"50,800-$65,000"
"2346",5,44518,1447.12621563922,"$35,400-$50,700"
"2348",5,13648,1101.0283693679,"$4,600-$20,000"
"2350",5,12161,1053.7340506239,"$4,600-$20,000"
"2351",5,41765,1327.67879272016,"$35,400-$50,700"
"2352",5,33560,2087.43401741854,"$20,000-$35,400"
"2354",5,11223,1355.22449586577,"$4,600-$20,000"
"2355",5,18332,43.5129568401241,"$4,600-$20,000"
"2356",5,20515,1373.93198155298,"$20,000-$35,400"
"2357",5,24498,1068.1007910544,"$20,000-$35,400"
"2358",5,23364,92.3518094014008,"$20,000-$35,400"
"2359",5,19181,586.372012682698,"$4,600-$20,000"
"2360",5,24739,784.87086973151,"$20,000-$35,400"
"2361",5,22045,110.474317628215,"$20,000-$35,400"
"2362",5,24406,641.17829261836,"$20,000-$35,400"
"2363",5,45109,1884.88567371199,"$35,400-$50,700"
"2364",5,25235,933.620515443101,"$20,000-$35,400"
"2365",5,9691,180.99181433175,"$4,600-$20,000"
"2366",5,48527,347.938741888706,"$35,400-$50,700"
"2367",5,17316,451.839270461239,"$4,600-$20,000"
"2368",5,45440,959.673631355777,"$35,400-$50,700"
"2369",5,12526,1390.04383765033,"$4,600-$20,000"
"2370",5,11744,948.979149148405,"$4,600-$20,000"
"2371",5,51239,427.45103379447,"50,800-$65,000"
"2372",5,13610,249.019739427078,"$4,600-$20,000"
"2373",5,10888,20.7746579607852,"$4,600-$20,000"
"2374",5,31679,417.471448750634,"$20,000-$35,400"
"2375",5,10140,727.035948237539,"$4,600-$20,000"
"2376",5,14025,65.5754241513978,"$4,600-$20,000"
"2377",5,11945,1109.40757072889,"$4,600-$20,000"
"2378",5,11126,418.958868537417,"$4,600-$20,000"
"2379",5,30917,113.564748584629,"$20,000-$35,400"
"2380",5,37195,456.39088261657,"$35,400-$50,700"
"2381",5,14702,252.943832777595,"$4,600-$20,000"
"2382",5,19234,1035.43472585528,"$4,600-$20,000"
"2383",5,29758,566.422184908379,"$20,000-$35,400"
"2385",5,47017,1157.20010981055,"$35,400-$50,700"
"2386",5,11656,1461.61327153206,"$4,600-$20,000"
"2387",5,10201,1253.76981755691,"$4,600-$20,000"
"2388",5,14798,449.083878923589,"$4,600-$20,000"
"2389",5,23979,739.778692966844,"$20,000-$35,400"
"2390",5,15592,281.34264789109,"$4,600-$20,000"
"2391",5,22121,657.195628394942,"$20,000-$35,400"
"2392",5,13484,1093.78044726622,"$4,600-$20,000"
"2393",5,12817,5.48148364735213,"$4,600-$20,000"
"2394",5,77231,1137.78795208176,"$66,200-$81,530"
"2395",5,11178,528.817936359574,"$4,600-$20,000"
"2396",5,54084,471.905304991794,"50,800-$65,000"
"2398",5,11241,508.139884405326,"$4,600-$20,000"
"2399",5,14302,1808.35116377869,"$4,600-$20,000"
"2400",5,10616,330.797292940236,"$4,600-$20,000"
"2401",5,13075,1751.24848249106,"$4,600-$20,000"
"2402",5,52406,1869.344361857,"50,800-$65,000"
"2403",5,14659,759.180229221885,"$4,600-$20,000"
"2405",5,20618,231.917462751382,"$20,000-$35,400"
"2406",5,18634,216.151327811727,"$4,600-$20,000"
"2407",4,24029,877.330763838043,"$20,000-$35,400"
"2408",4,14261,433.098930337552,"$4,600-$20,000"
"2409",4,19807,210.991587347828,"$4,600-$20,000"
"2410",4,12133,222.31640850141,"$4,600-$20,000"
"2412",4,36031,2223.75376003633,"$35,400-$50,700"
"2413",4,15601,1408.03594809295,"$4,600-$20,000"
"2414",4,11710,1001.70630530334,"$4,600-$20,000"
"2415",4,31444,255.121376946693,"$20,000-$35,400"
"2416",4,18995,820.770868885912,"$4,600-$20,000"
"2417",4,17425,79.8755659264059,"$4,600-$20,000"
"2418",4,23529,1565.68034253916,"$20,000-$35,400"
"2419",4,15906,2090.56918583198,"$4,600-$20,000"
"2420",4,15645,792.463580677497,"$4,600-$20,000"
"2421",4,22482,1859.77878519611,"$20,000-$35,400"
"2422",4,17103,1385.42968290737,"$4,600-$20,000"
"2423",4,9326,143.225223446618,"$4,600-$20,000"
"2424",4,29177,784.715509275009,"$20,000-$35,400"
"2425",4,15468,608.611404576878,"$4,600-$20,000"
"2426",4,12666,2203.78189243125,"$4,600-$20,000"
"2427",4,19078,1760.09258325388,"$4,600-$20,000"
"2428",3,20697,164.815079384188,"$20,000-$35,400"
"2430",3,30052,85.0485804489085,"$20,000-$35,400"
"2431",3,24958,1205.99467441603,"$20,000-$35,400"
"2432",3,13837,852.195835864299,"$4,600-$20,000"
"2433",3,13995,819.078616073753,"$4,600-$20,000"
"2435",3,45741,1142.98507846423,"$35,400-$50,700"
"2437",3,35126,602.071767410595,"$20,000-$35,400"
"2441",3,28992,500.154286455269,"$20,000-$35,400"
"2442",3,52158,1011.38952172479,"50,800-$65,000"
"2443",3,10145,31.0147021638324,"$4,600-$20,000"
"2444",3,49386,580.750138770749,"$35,400-$50,700"
"2445",3,16633,1266.51905224732,"$4,600-$20,000"
"2446",3,23732,525.72952776374,"$20,000-$35,400"
"2447",3,23274,1610.64472754426,"$20,000-$35,400"
"2451",3,50203,581.504820273028,"$35,400-$50,700"
"2452",3,71878,695.002120821106,"$66,200-$81,530"
"2453",3,44019,715.359207505827,"$35,400-$50,700"
"2454",3,14598,1844.470762562,"$4,600-$20,000"
"2456",3,19674,498.950010242628,"$4,600-$20,000"
"2457",3,21408,609.946912239513,"$20,000-$35,400"
"2458",3,19400,860.145564022095,"$4,600-$20,000"
"2459",3,26142,1209.85769084982,"$20,000-$35,400"
"2461",3,26819,941.834607966983,"$20,000-$35,400"
"2462",3,13427,1738.41046795409,"$4,600-$20,000"
"2463",3,13732,1358.47189547278,"$4,600-$20,000"
"2464",3,16825,120.188696214932,"$4,600-$20,000"
"2465",3,33707,249.341575857531,"$20,000-$35,400"
"2466",3,12248,107.795537930564,"$4,600-$20,000"
"2467",3,59897,136.826319954542,"50,800-$65,000"
"2468",3,57443,140.102375770262,"50,800-$65,000"
"2469",3,24364,1468.46054864226,"$20,000-$35,400"
"2471",3,45154,129.811254637579,"$35,400-$50,700"
"2472",3,11580,692.010237617329,"$4,600-$20,000"
"2473",3,11184,48.9788988224501,"$4,600-$20,000"
"2474",3,29944,210.718690789733,"$20,000-$35,400"
"2476",3,62220,1114.50076516348,"50,800-$65,000"
"2477",3,47356,1441.03387353746,"$35,400-$50,700"
"2478",3,72804,496.416333945338,"$66,200-$81,530"
"2479",3,17583,210.040602135368,"$4,600-$20,000"
"2481",3,48309,920.824067673846,"$35,400-$50,700"
"2482",3,29773,299.37578743743,"$20,000-$35,400"
"2484",3,16364,1411.46561536299,"$4,600-$20,000"
"2485",3,27977,428.14203822401,"$20,000-$35,400"
"2490",3,45158,21.4488242186075,"$35,400-$50,700"
"2491",3,37132,61.6027512908493,"$35,400-$50,700"
"2493",3,15961,359.884080898311,"$4,600-$20,000"
"2495",3,23514,612.19140362998,"$20,000-$35,400"
"2496",3,7915,81.2008819620456,"$4,600-$20,000"
"2497",3,58709,600.624049395121,"50,800-$65,000"
"2498",3,31455,1480.08857358958,"$20,000-$35,400"
"2500",3,13835,512.485156605927,"$4,600-$20,000"
"2501",3,17451,1049.79969344512,"$4,600-$20,000"
"2502",3,11595,164.722347033102,"$4,600-$20,000"
"2503",3,14347,326.392680015016,"$4,600-$20,000"
"2504",3,13797,1338.45530516077,"$4,600-$20,000"
"2505",3,13489,1361.8875825527,"$4,600-$20,000"
"2506",3,25976,1089.16273771275,"$20,000-$35,400"
"2507",3,13385,215.35825288111,"$4,600-$20,000"
"2508",3,71480,830.792914677136,"$66,200-$81,530"
"2509",3,27193,1907.74964109275,"$20,000-$35,400"
"2510",3,46763,1321.30388112918,"$35,400-$50,700"
"2511",3,10950,159.935079571737,"$4,600-$20,000"
"2513",3,13695,417.146322748792,"$4,600-$20,000"
"2514",3,27759,237.484078123786,"$20,000-$35,400"
"2515",3,29451,774.51827597689,"$20,000-$35,400"
"2516",3,8942,76.8629515211083,"$4,600-$20,000"
"2517",3,39043,1505.67804402824,"$35,400-$50,700"
"2518",3,42830,132.554133630832,"$35,400-$50,700"
"2519",3,50549,1210.29891010425,"$35,400-$50,700"
"2520",3,10915,957.722406369658,"$4,600-$20,000"
"2522",3,26179,1196.15953372601,"$20,000-$35,400"
"2524",3,16688,1467.19951658932,"$4,600-$20,000"
"2525",3,15942,861.770833244909,"$4,600-$20,000"
"2526",3,34499,887.017801940322,"$20,000-$35,400"
"2529",3,24601,1485.83155335962,"$20,000-$35,400"
"2530",3,45175,1368.22770641969,"$35,400-$50,700"
"2531",3,44567,304.711368112953,"$35,400-$50,700"
"2532",3,40167,1511.1553046012,"$35,400-$50,700"
"2533",3,12457,1173.16536327604,"$4,600-$20,000"
"2534",3,42387,476.113232812921,"$35,400-$50,700"
"2536",3,9240,332.928522593669,"$4,600-$20,000"
"2538",3,15767,51.4406402030568,"$4,600-$20,000"
"2540",3,43654,499.818258931076,"$35,400-$50,700"
"2542",3,23526,1316.69852126497,"$20,000-$35,400"
"2543",3,79296,1044.79507008784,"$66,200-$81,530"
"2545",3,43220,55.656303237645,"$35,400-$50,700"
"2546",3,50110,1206.60464435183,"$35,400-$50,700"
"2547",3,23040,1295.09696491907,"$20,000-$35,400"
"2548",3,18525,672.988345634262,"$4,600-$20,000"
"2549",3,21688,1107.78210711942,"$20,000-$35,400"
"2550",3,18234,1643.15066284519,"$4,600-$20,000"
"2551",3,20627,1734.62025041307,"$20,000-$35,400"
"2556",3,27817,818.417038343993,"$20,000-$35,400"
"2557",3,11801,1295.91277237798,"$4,600-$20,000"
"2558",3,12269,1549.86297023575,"$4,600-$20,000"
"2559",3,12036,1327.96001239516,"$4,600-$20,000"
"2560",3,12036,1404.32384410246,"$4,600-$20,000"
"2561",3,27672,342.183406640711,"$20,000-$35,400"
"2562",3,12455,755.289471624546,"$4,600-$20,000"
"2563",3,21184,1614.93390079904,"$20,000-$35,400"
"2564",3,13675,1055.80888464425,"$4,600-$20,000"
"2565",3,62620,244.150905114894,"50,800-$65,000"
"2566",3,45208,714.168562529637,"$35,400-$50,700"
"2567",3,12799,1702.83744990441,"$4,600-$20,000"
"2572",3,23311,707.845924541345,"$20,000-$35,400"
"2574",3,20500,643.072246156293,"$20,000-$35,400"
"2576",3,28834,807.893016253797,"$20,000-$35,400"
"2577",3,40869,1137.34853432065,"$35,400-$50,700"
"2578",3,41264,1101.82798189191,"$35,400-$50,700"
"2579",3,21451,124.826146157537,"$20,000-$35,400"
"2580",3,9951,554.402127688501,"$4,600-$20,000"
"2581",3,32645,481.151114182818,"$20,000-$35,400"
"2582",3,10593,511.236604468764,"$4,600-$20,000"
"2583",3,25812,372.894938105678,"$20,000-$35,400"
"2584",3,41280,35.6255731446625,"$35,400-$50,700"
"2585",3,12621,147.920082456988,"$4,600-$20,000"
"2586",3,16901,616.168830654909,"$4,600-$20,000"
"2588",3,43668,481.37718620158,"$35,400-$50,700"
"2589",3,25257,2002.2889150502,"$20,000-$35,400"
"2593",3,31656,16.7997932549456,"$20,000-$35,400"
"2596",3,45342,63.3543076512128,"$35,400-$50,700"
"2597",3,36131,51.6990055281984,"$35,400-$50,700"
"2598",3,43398,1194.18242189555,"$35,400-$50,700"
"2599",3,11134,1745.44372154478,"$4,600-$20,000"
"2600",3,18542,948.336455654276,"$4,600-$20,000"
"2601",3,39177,1595.35024466339,"$35,400-$50,700"
"2603",3,54249,125.547522134861,"50,800-$65,000"
"2604",3,67110,1350.26224707671,"$66,200-$81,530"
"2605",3,22557,1845.47044630643,"$20,000-$35,400"
"2606",3,15198,929.946374472861,"$4,600-$20,000"
"2607",3,58934,572.533041720582,"50,800-$65,000"
"2608",3,19279,2533.99940938386,"$4,600-$20,000"
"2609",6,30708,1038.24628879847,"$20,000-$35,400"
"2610",6,41218,857.33817363238,"$35,400-$50,700"
"2611",6,39544,1096.93760200575,"$35,400-$50,700"
"2613",6,16268,956.288142235739,"$4,600-$20,000"
"2614",6,13228,1537.48720361345,"$4,600-$20,000"
"2616",6,24564,750.181926729023,"$20,000-$35,400"
"2617",6,18099,199.900228693724,"$4,600-$20,000"
"2618",6,17393,1479.01418929881,"$4,600-$20,000"
"2619",6,12008,1179.34734427604,"$4,600-$20,000"
"2620",6,15250,750.21134593932,"$4,600-$20,000"
"2623",6,27426,1327.12588893108,"$20,000-$35,400"
"2624",6,20602,29.6949780884139,"$20,000-$35,400"
"2625",6,18503,222.622819845867,"$4,600-$20,000"
"2626",6,38355,1206.98274385656,"$35,400-$50,700"
"2627",6,18039,1049.79166840736,"$4,600-$20,000"
"2628",6,13110,1290.61220490424,"$4,600-$20,000"
"2629",6,16009,1827.91815384662,"$4,600-$20,000"
"2630",6,18658,628.084463070793,"$4,600-$20,000"
"2632",6,36352,81.3777401660197,"$35,400-$50,700"
"2634",6,14148,400.81164192142,"$4,600-$20,000"
"2635",6,24239,448.679884054971,"$20,000-$35,400"
"2636",6,12503,650.925762632995,"$4,600-$20,000"
"2637",6,44509,1352.88665664536,"$35,400-$50,700"
"2638",6,11449,486.717190419754,"$4,600-$20,000"
"2639",6,46199,669.735245623609,"$35,400-$50,700"
"2640",6,30260,781.906263984717,"$20,000-$35,400"
"2641",6,16011,341.722073173845,"$4,600-$20,000"
"2642",6,45170,1147.73742475336,"$35,400-$50,700"
"2643",6,19741,1475.10331522847,"$4,600-$20,000"
"2644",6,15152,468.94977655228,"$4,600-$20,000"
"2646",6,19284,363.680813902249,"$4,600-$20,000"
"2647",6,20202,1359.96761522522,"$20,000-$35,400"
"2649",6,17625,68.7086551004861,"$4,600-$20,000"
"2650",6,30058,151.30334084901,"$20,000-$35,400"
"2651",6,21765,691.473149300018,"$20,000-$35,400"
"2652",6,12347,212.074717340679,"$4,600-$20,000"
"2654",6,60129,322.937211937747,"50,800-$65,000"
"2655",6,13583,1358.56098023927,"$4,600-$20,000"
"2658",8,18442,339.426299145654,"$4,600-$20,000"
"2659",8,18079,278.172508797533,"$4,600-$20,000"
"2660",8,14418,33.3666399689469,"$4,600-$20,000"
"2661",8,9729,840.951129891075,"$4,600-$20,000"
"2662",8,15743,164.681255704201,"$4,600-$20,000"
"2667",8,22974,191.9860145025,"$20,000-$35,400"
"2668",8,27250,677.117988330322,"$20,000-$35,400"
"2669",8,52463,376.388380286828,"50,800-$65,000"
